ticket_id,workspace_id,ticket_type,status,created_at,resolution_days
2091,317,Feature Request,Open,2025-02-25 10:26:10,9
2092,318,Technical Issue,Open,2025-01-07 03:22:20,1
2093,318,Technical Issue,Open,2025-01-27 04:00:18,7
2094,318,Bug,Resolved,2025-04-26 23:59:28,9
2095,318,Technical Issue,Resolved,2025-04-21 01:46:14,6
2096,318,Feature Request,Resolved,2025-06-14 19:45:14,3
2097,318,Billing,Resolved,2025-05-24 22:36:05,10
2098,318,Technical Issue,Resolved,2025-04-29 02:26:46,4
2099,319,Technical Issue,Closed,2025-02-28 22:55:49,12
2100,319,Technical Issue,Open,2025-02-21 01:00:33,7
2101,319,Billing,Resolved,2025-04-16 04:54:48,9
2102,319,Feature Request,Closed,2025-04-06 00:50:26,6
2103,319,Billing,Closed,2025-06-06 11:41:31,10
2104,319,Bug,Resolved,2025-02-08 01:51:15,5
2105,320,Feature Request,Closed,2025-02-20 10:26:56,9
2106,320,Technical Issue,Resolved,2025-05-18 21:33:35,6
2107,320,Bug,Closed,2025-02-09 23:13:53,4
2108,320,Bug,Resolved,2025-06-09 17:18:40,10
2109,320,Feature Request,Closed,2025-03-17 14:34:29,7
2110,320,Feature Request,Closed,2025-04-15 11:37:39,9
2111,320,Bug,Resolved,2025-04-09 12:54:34,5
2112,320,Bug,Closed,2025-01-21 07:33:07,5
2113,320,Feature Request,Resolved,2025-02-24 23:55:41,8
2114,320,Billing,Closed,2025-06-18 23:25:13,7
2115,320,Bug,Open,2025-06-12 09:04:46,13
2116,320,Feature Request,Closed,2025-06-09 00:21:20,13
2117,320,Bug,Closed,2025-04-26 17:29:14,8
2118,320,Feature Request,Open,2025-03-18 12:08:53,11
2119,320,Billing,Open,2025-05-13 13:28:20,12
2120,320,Bug,Open,2025-03-30 14:07:12,10
2121,320,Feature Request,Closed,2025-03-12 23:44:39,2
2122,320,Bug,Closed,2025-05-16 18:51:17,9
2123,320,Billing,Open,2025-05-31 02:01:02,3
2124,321,Technical Issue,Closed,2025-03-29 03:30:53,8
2125,321,Feature Request,Closed,2025-05-09 09:59:32,2
2126,321,Bug,Resolved,2025-04-26 13:35:13,6
2127,321,Bug,Open,2025-01-02 06:12:59,6
2128,321,Feature Request,Closed,2025-03-19 23:37:10,5
2129,321,Technical Issue,Closed,2025-06-04 04:54:03,8
2130,321,Bug,Resolved,2025-04-08 15:20:06,3
2131,322,Bug,Open,2025-06-04 02:16:34,2
2132,322,Technical Issue,Closed,2025-02-05 14:52:19,11
2133,322,Technical Issue,Resolved,2025-03-12 05:09:54,12
2134,322,Feature Request,Resolved,2025-05-20 11:38:16,2
2135,322,Feature Request,Open,2025-05-09 22:22:15,4
2136,322,Billing,Open,2025-05-13 04:48:46,13
2137,323,Bug,Closed,2025-05-14 21:38:40,3
2138,323,Billing,Open,2025-06-05 10:32:21,12
2139,323,Billing,Closed,2025-06-20 07:41:47,5
2140,323,Bug,Closed,2025-06-14 00:35:09,10
2141,324,Technical Issue,Closed,2025-03-04 11:14:06,4
2142,324,Billing,Closed,2025-04-05 14:16:48,8
2143,324,Billing,Open,2025-06-03 20:17:33,7
2144,325,Technical Issue,Resolved,2025-03-03 22:16:48,11
2145,325,Technical Issue,Open,2025-04-22 23:42:32,2
2146,325,Feature Request,Resolved,2025-05-25 10:44:57,13
2147,325,Technical Issue,Closed,2025-03-24 19:36:39,5
2148,325,Bug,Resolved,2025-01-03 08:58:46,1
2149,325,Bug,Closed,2025-06-24 03:23:19,8
2150,326,Bug,Open,2025-05-12 16:45:26,7
2151,326,Bug,Open,2025-01-04 12:20:56,10
2152,326,Feature Request,Resolved,2025-02-12 09:01:25,9
2153,326,Feature Request,Closed,2025-06-21 08:02:48,13
2154,326,Feature Request,Open,2025-01-03 05:56:51,7
2155,326,Technical Issue,Closed,2025-01-21 01:30:26,13
2156,326,Technical Issue,Open,2025-04-05 19:38:59,1
2157,326,Feature Request,Closed,2025-02-14 19:15:41,12
2158,326,Bug,Closed,2025-03-24 00:22:16,13
2159,326,Billing,Resolved,2025-02-26 14:50:30,8
2160,326,Feature Request,Open,2025-01-13 01:05:46,8
2161,326,Technical Issue,Closed,2025-01-30 08:17:09,4
2162,326,Feature Request,Closed,2025-01-13 21:20:10,13
2163,326,Technical Issue,Closed,2025-04-10 09:42:47,8
2164,326,Technical Issue,Resolved,2025-01-03 20:46:16,4
2165,326,Billing,Resolved,2025-02-03 16:56:48,8
2166,326,Feature Request,Resolved,2025-04-08 02:49:16,5
2167,327,Feature Request,Closed,2025-01-19 02:35:07,11
2168,327,Bug,Resolved,2025-04-08 11:34:50,10
2169,327,Bug,Resolved,2025-01-15 04:35:03,10
2170,327,Bug,Open,2025-02-26 03:18:35,13
2171,327,Bug,Closed,2025-06-22 18:06:53,7
2172,327,Bug,Resolved,2025-01-05 21:00:29,5
2173,327,Feature Request,Closed,2025-03-19 06:22:22,9
2174,327,Billing,Closed,2025-04-28 21:36:05,4
2175,328,Technical Issue,Open,2025-05-31 10:24:29,12
2176,328,Bug,Resolved,2025-05-24 14:54:06,12
2177,328,Feature Request,Closed,2025-06-29 05:45:20,5
2178,328,Feature Request,Resolved,2025-05-16 12:56:25,13
2179,329,Billing,Resolved,2025-02-03 23:04:19,2
2180,329,Billing,Resolved,2025-02-23 18:56:30,5
2181,329,Bug,Closed,2025-05-19 09:57:02,6
2182,329,Bug,Resolved,2025-04-22 16:00:22,7
2183,329,Billing,Open,2025-01-12 21:32:58,3
2184,329,Bug,Resolved,2025-01-12 16:10:19,4
2185,329,Feature Request,Resolved,2025-02-09 10:51:33,8
2186,329,Technical Issue,Open,2025-06-25 09:42:53,4
2187,329,Bug,Closed,2025-01-01 15:17:26,7
2188,330,Technical Issue,Open,2025-03-11 07:35:51,7
2189,330,Billing,Open,2025-02-16 06:11:14,9
2190,330,Bug,Open,2025-03-28 06:37:19,3
2191,330,Feature Request,Resolved,2025-06-16 03:53:53,1
2192,330,Feature Request,Closed,2025-01-31 17:56:46,10
2193,330,Technical Issue,Closed,2025-05-27 21:55:28,13
2194,331,Technical Issue,Closed,2025-05-20 06:44:12,11
2195,331,Feature Request,Open,2025-06-08 15:15:18,11
2196,331,Feature Request,Resolved,2025-03-13 02:10:13,3
2197,331,Bug,Resolved,2025-05-31 01:19:33,9
2198,331,Technical Issue,Resolved,2025-02-04 03:36:31,6
2199,331,Technical Issue,Closed,2025-04-10 04:38:02,1
2200,331,Bug,Open,2025-06-07 07:15:30,3
2201,331,Bug,Resolved,2025-03-24 17:45:04,12
2202,332,Billing,Resolved,2025-01-02 10:16:21,11
2203,332,Feature Request,Resolved,2025-06-02 03:18:03,8
2204,332,Billing,Resolved,2025-03-23 22:07:42,6
2205,332,Billing,Open,2025-06-17 09:30:14,8
2206,332,Bug,Closed,2025-04-24 05:37:32,6
2207,333,Technical Issue,Resolved,2025-01-24 21:02:09,11
2208,333,Billing,Closed,2025-01-21 00:15:50,9
2209,333,Billing,Resolved,2025-04-10 05:49:34,13
2210,333,Bug,Resolved,2025-01-29 04:05:30,7
2211,333,Technical Issue,Resolved,2025-04-26 00:52:54,12
2212,333,Bug,Open,2025-05-25 02:46:46,11
2213,334,Billing,Closed,2025-01-30 16:12:11,4
2214,334,Bug,Resolved,2025-02-08 22:32:22,13
2215,334,Bug,Open,2025-03-01 17:12:48,8
2216,334,Bug,Open,2025-02-24 00:59:44,6
2217,334,Bug,Resolved,2025-04-19 07:22:01,13
2218,334,Feature Request,Open,2025-03-03 18:13:45,1
2219,334,Feature Request,Resolved,2025-04-24 12:49:49,12
2220,334,Technical Issue,Open,2025-01-03 22:32:59,1
2221,335,Billing,Closed,2025-01-14 21:41:30,12
2222,335,Technical Issue,Resolved,2025-02-06 16:09:13,3
2223,335,Billing,Closed,2025-02-22 04:38:37,4
2224,335,Billing,Resolved,2025-01-07 16:15:56,9
2225,335,Bug,Resolved,2025-04-21 20:33:10,13
2226,336,Feature Request,Resolved,2025-02-07 04:37:47,9
2227,336,Billing,Open,2025-04-02 14:18:02,2
2228,336,Feature Request,Resolved,2025-01-15 19:25:16,12
2229,336,Feature Request,Closed,2025-02-05 08:48:56,7
2230,336,Technical Issue,Open,2025-02-19 19:03:36,5
2231,336,Billing,Resolved,2025-03-09 22:36:31,2
2232,336,Technical Issue,Resolved,2025-06-04 11:39:43,8
2233,336,Billing,Closed,2025-06-19 01:04:54,11
2234,337,Billing,Open,2025-05-20 02:58:35,4
2235,337,Technical Issue,Open,2025-01-14 20:03:02,2
2236,337,Feature Request,Open,2025-05-05 13:15:30,11
2237,337,Bug,Closed,2025-03-03 20:22:44,7
2238,337,Technical Issue,Closed,2025-05-14 08:30:05,3
2239,337,Bug,Resolved,2025-02-08 01:38:53,1
2240,337,Feature Request,Resolved,2025-04-27 05:27:24,2
2241,337,Billing,Open,2025-04-02 19:48:47,10
2242,337,Feature Request,Open,2025-05-06 14:36:13,9
2243,337,Technical Issue,Closed,2025-04-23 22:03:53,12
2244,337,Bug,Closed,2025-01-27 15:38:51,8
2245,338,Bug,Closed,2025-04-02 22:19:11,1
2246,338,Billing,Closed,2025-03-29 05:21:33,8
2247,338,Feature Request,Resolved,2025-01-01 10:16:41,7
2248,338,Bug,Closed,2025-03-19 20:02:14,4
2249,338,Bug,Open,2025-03-26 07:39:54,12
2250,339,Billing,Resolved,2025-06-20 11:20:58,7
2251,339,Billing,Closed,2025-02-01 15:55:02,2
2252,339,Feature Request,Resolved,2025-04-05 08:39:20,8
2253,339,Feature Request,Closed,2025-01-30 15:49:42,13
2254,339,Feature Request,Resolved,2025-04-29 01:29:24,7
2255,339,Billing,Closed,2025-04-20 13:21:55,9
2256,339,Feature Request,Open,2025-06-14 04:25:51,6
2257,340,Feature Request,Open,2025-01-07 15:54:35,9
2258,340,Technical Issue,Open,2025-05-09 16:04:15,2
2259,340,Bug,Open,2025-02-13 00:15:34,7
2260,340,Technical Issue,Resolved,2025-03-17 10:12:36,1
2261,340,Technical Issue,Resolved,2025-03-26 04:54:30,2
2262,340,Bug,Resolved,2025-03-04 13:35:11,6
2263,340,Feature Request,Open,2025-04-27 20:12:25,11
2264,340,Bug,Open,2025-05-10 12:25:10,5
2265,341,Technical Issue,Closed,2025-05-31 08:32:02,13
2266,341,Billing,Closed,2025-03-28 21:03:16,8
2267,341,Feature Request,Resolved,2025-06-01 22:10:49,2
2268,341,Bug,Closed,2025-02-18 06:18:04,8
2269,342,Bug,Closed,2025-01-26 17:50:49,4
2270,342,Bug,Resolved,2025-02-22 19:41:58,9
2271,342,Bug,Open,2025-06-24 00:50:56,8
2272,342,Feature Request,Open,2025-03-09 12:06:50,4
2273,342,Technical Issue,Resolved,2025-01-06 19:16:18,8
2274,342,Billing,Closed,2025-03-24 13:15:46,8
2275,343,Billing,Resolved,2025-02-20 23:12:24,12
2276,343,Billing,Resolved,2025-01-09 21:03:34,2
2277,343,Bug,Closed,2025-04-14 16:43:33,11
2278,343,Billing,Closed,2025-06-12 21:30:37,8
2279,343,Bug,Open,2025-03-30 14:08:26,9
2280,344,Feature Request,Closed,2025-03-15 14:58:48,3
2281,344,Feature Request,Closed,2025-05-20 19:41:40,1
2282,344,Feature Request,Closed,2025-03-03 08:01:30,9
2283,344,Feature Request,Open,2025-01-11 03:50:15,9
2284,344,Feature Request,Open,2025-06-09 14:22:37,3
2285,344,Billing,Resolved,2025-03-20 16:28:05,4
2286,344,Billing,Closed,2025-03-30 05:06:35,13
2287,344,Feature Request,Resolved,2025-02-10 20:50:39,7
2288,344,Billing,Resolved,2025-02-12 16:09:24,2
2289,344,Bug,Resolved,2025-03-03 06:07:01,12
2290,344,Technical Issue,Closed,2025-03-04 20:45:39,3
2291,344,Feature Request,Open,2025-05-21 08:30:47,6
2292,344,Billing,Open,2025-05-23 06:01:08,11
2293,344,Bug,Resolved,2025-04-14 02:54:44,8
2294,344,Feature Request,Closed,2025-01-09 16:05:09,1
2295,344,Feature Request,Open,2025-03-12 07:31:48,4
2296,345,Feature Request,Closed,2025-01-11 12:06:58,9
2297,345,Feature Request,Open,2025-06-28 01:14:37,13
2298,345,Technical Issue,Resolved,2025-06-27 10:30:48,6
2299,345,Feature Request,Resolved,2025-05-18 03:57:22,3
2300,345,Billing,Open,2025-01-11 19:05:49,5
2301,345,Feature Request,Closed,2025-02-19 00:18:45,2
2302,345,Bug,Open,2025-02-19 04:39:52,7
2303,345,Technical Issue,Resolved,2025-06-11 04:07:54,10
2304,346,Bug,Open,2025-05-05 08:27:06,3
2305,346,Bug,Closed,2025-06-15 21:02:26,3
2306,346,Feature Request,Resolved,2025-06-29 12:10:18,4
2307,346,Billing,Open,2025-02-11 02:42:55,9
2308,346,Bug,Open,2025-03-15 02:32:05,9
2309,346,Billing,Closed,2025-05-20 22:06:26,13
2310,346,Billing,Closed,2025-06-17 16:22:24,2
2311,347,Bug,Open,2025-04-06 20:43:08,5
2312,347,Technical Issue,Resolved,2025-05-25 06:04:11,11
2313,347,Billing,Open,2025-05-13 08:29:15,4
2314,348,Billing,Open,2025-01-24 16:46:59,4
2315,348,Bug,Resolved,2025-05-19 12:06:40,3
2316,348,Billing,Closed,2025-05-01 00:10:57,10
2317,348,Feature Request,Resolved,2025-05-07 13:55:18,5
2318,348,Bug,Closed,2025-06-29 02:44:32,4
2319,349,Technical Issue,Resolved,2025-03-06 05:10:22,5
2320,349,Technical Issue,Resolved,2025-05-23 08:50:48,4
2321,349,Feature Request,Open,2025-05-26 14:02:21,7
2322,350,Technical Issue,Closed,2025-03-03 18:28:54,5
2323,350,Technical Issue,Resolved,2025-01-16 18:30:18,8
2324,350,Billing,Open,2025-03-07 05:53:00,13
2325,350,Bug,Resolved,2025-03-30 08:46:16,13
2326,350,Bug,Closed,2025-05-04 10:06:41,8
2327,350,Feature Request,Closed,2025-04-02 19:43:44,6
2328,350,Billing,Closed,2025-02-09 12:34:53,5
2329,350,Feature Request,Closed,2025-06-04 18:54:33,13
2330,350,Billing,Closed,2025-06-22 04:06:25,2
2331,350,Billing,Resolved,2025-06-10 02:24:24,9
2332,351,Billing,Closed,2025-05-05 02:40:38,13
2333,351,Feature Request,Resolved,2025-04-02 21:03:29,2
2334,351,Bug,Open,2025-03-26 17:30:54,8
2335,351,Bug,Closed,2025-04-25 18:30:14,1
2336,351,Bug,Closed,2025-05-03 16:48:34,9
2337,351,Bug,Open,2025-06-05 09:28:12,11
2338,351,Technical Issue,Closed,2025-05-24 04:24:43,7
2339,351,Bug,Resolved,2025-04-28 20:35:33,12
2340,351,Technical Issue,Closed,2025-05-03 13:43:45,10
2341,352,Technical Issue,Resolved,2025-01-22 05:29:09,5
2342,352,Bug,Open,2025-02-14 23:42:21,11
2343,352,Feature Request,Open,2025-01-10 05:26:15,13
2344,352,Billing,Resolved,2025-03-26 01:08:52,9
2345,352,Technical Issue,Closed,2025-05-12 00:09:25,2
2346,353,Feature Request,Closed,2025-03-23 00:18:50,8
2347,353,Billing,Resolved,2025-04-21 23:03:13,6
2348,353,Bug,Open,2025-04-29 10:26:28,11
2349,353,Technical Issue,Open,2025-03-11 00:55:17,7
2350,353,Technical Issue,Closed,2025-06-06 14:18:42,11
2351,354,Feature Request,Resolved,2025-02-16 09:48:33,5
2352,354,Feature Request,Closed,2025-02-12 21:39:16,9
2353,354,Bug,Closed,2025-06-12 16:10:50,10
2354,354,Bug,Closed,2025-05-07 19:35:03,10
2355,354,Bug,Closed,2025-05-07 12:53:59,12
2356,354,Technical Issue,Open,2025-03-25 20:03:06,12
2357,355,Technical Issue,Closed,2025-06-25 01:56:18,5
2358,355,Billing,Open,2025-05-23 13:17:20,1
2359,355,Billing,Open,2025-04-24 17:04:12,6
2360,355,Billing,Open,2025-05-16 12:17:35,12
2361,355,Billing,Resolved,2025-01-13 14:49:20,10
2362,355,Feature Request,Resolved,2025-03-21 11:31:30,10
2363,356,Billing,Resolved,2025-01-30 01:26:04,4
2364,356,Billing,Resolved,2025-01-20 23:37:42,6
2365,356,Feature Request,Open,2025-03-25 08:21:27,7
2366,356,Billing,Resolved,2025-04-06 08:49:46,11
2367,356,Bug,Closed,2025-03-14 22:10:31,6
2368,356,Bug,Closed,2025-03-16 15:34:08,11
2369,356,Bug,Closed,2025-02-01 21:58:06,13
2370,356,Billing,Closed,2025-03-20 22:52:06,12
2371,356,Technical Issue,Closed,2025-01-22 20:34:29,6
2372,356,Billing,Closed,2025-03-04 18:41:04,2
2373,356,Billing,Resolved,2025-01-14 09:44:28,5
2374,356,Technical Issue,Resolved,2025-03-07 15:56:08,3
2375,356,Technical Issue,Resolved,2025-02-11 00:32:57,7
2376,356,Billing,Closed,2025-06-22 02:34:39,4
2377,356,Bug,Resolved,2025-01-04 01:37:40,1
2378,357,Technical Issue,Open,2025-02-20 20:08:51,6
2379,357,Technical Issue,Open,2025-06-18 08:42:43,10
2380,357,Bug,Open,2025-06-22 11:27:56,2
2381,357,Technical Issue,Closed,2025-01-04 04:59:00,13
2382,357,Technical Issue,Open,2025-03-02 17:37:37,9
2383,358,Billing,Closed,2025-04-15 05:53:32,8
2384,358,Feature Request,Open,2025-05-31 12:34:22,8
2385,358,Bug,Open,2025-06-07 11:12:10,11
2386,358,Billing,Closed,2025-02-05 10:15:08,8
2387,358,Billing,Open,2025-04-08 22:32:59,2
2388,358,Bug,Open,2025-05-15 05:51:57,8
2389,358,Bug,Closed,2025-02-03 17:26:31,12
2390,359,Feature Request,Closed,2025-05-05 09:29:37,6
2391,359,Technical Issue,Open,2025-03-07 06:22:43,10
2392,359,Bug,Open,2025-05-30 13:33:49,12
2393,359,Bug,Resolved,2025-03-06 16:46:09,7
2394,359,Bug,Resolved,2025-02-04 15:23:39,10
2395,360,Technical Issue,Resolved,2025-01-06 19:47:42,2
2396,360,Billing,Open,2025-04-30 16:20:02,3
2397,360,Technical Issue,Open,2025-01-29 19:08:29,12
2398,360,Bug,Open,2025-04-10 02:06:03,9
2399,360,Feature Request,Open,2025-03-10 23:31:03,2
2400,360,Billing,Resolved,2025-04-12 16:18:02,6
2401,361,Bug,Open,2025-03-16 02:59:04,2
2402,361,Bug,Open,2025-04-11 23:12:42,4
2403,361,Bug,Open,2025-03-11 13:05:30,1
2404,361,Feature Request,Open,2025-03-08 00:32:24,7
2405,361,Bug,Closed,2025-01-27 12:27:06,4
2406,361,Feature Request,Closed,2025-05-15 05:37:43,11
2407,361,Feature Request,Closed,2025-02-18 07:20:57,8
2408,361,Bug,Closed,2025-03-09 14:49:01,9
2409,361,Feature Request,Open,2025-01-23 18:02:31,12
2410,361,Billing,Open,2025-04-21 05:47:39,9
2411,362,Billing,Closed,2025-01-10 07:30:56,4
2412,362,Feature Request,Resolved,2025-04-14 07:18:11,7
2413,362,Technical Issue,Open,2025-03-27 05:15:29,8
2414,363,Feature Request,Resolved,2025-04-12 06:56:12,4
2415,363,Billing,Open,2025-04-21 07:18:06,6
2416,363,Feature Request,Resolved,2025-03-04 14:56:24,12
2417,363,Billing,Open,2025-02-13 18:22:33,5
2418,363,Feature Request,Closed,2025-03-27 22:29:41,12
2419,364,Billing,Resolved,2025-03-10 11:53:06,4
2420,364,Technical Issue,Closed,2025-03-03 18:31:44,10
2421,364,Bug,Resolved,2025-06-09 09:58:27,3
2422,364,Technical Issue,Open,2025-03-06 01:13:00,12
2423,364,Feature Request,Resolved,2025-05-23 10:33:22,2
2424,364,Billing,Open,2025-06-09 07:05:28,1
2425,365,Bug,Resolved,2025-05-07 10:15:53,5
2426,365,Bug,Open,2025-05-30 14:12:36,5
2427,365,Billing,Resolved,2025-03-18 21:55:05,5
2428,365,Technical Issue,Closed,2025-05-24 21:53:28,12
2429,366,Technical Issue,Resolved,2025-06-14 07:59:13,8
2430,366,Bug,Closed,2025-03-20 02:30:40,8
2431,366,Bug,Closed,2025-02-24 00:36:52,1
2432,366,Feature Request,Open,2025-05-15 03:17:34,6
2433,366,Technical Issue,Open,2025-05-28 19:06:32,12
2434,366,Billing,Closed,2025-02-24 20:11:43,9
2435,366,Bug,Resolved,2025-02-17 08:08:36,8
2436,366,Feature Request,Closed,2025-03-23 06:28:21,3
2437,366,Bug,Closed,2025-03-21 07:44:35,11
2438,367,Feature Request,Closed,2025-01-03 02:04:58,7
2439,367,Technical Issue,Resolved,2025-01-13 02:35:11,4
2440,367,Billing,Resolved,2025-05-01 03:10:30,13
2441,367,Billing,Open,2025-03-19 00:35:52,13
2442,367,Technical Issue,Closed,2025-01-17 05:17:24,1
2443,367,Bug,Resolved,2025-06-04 15:50:16,4
2444,367,Feature Request,Open,2025-05-07 13:06:16,4
2445,367,Billing,Resolved,2025-06-09 06:10:39,8
2446,367,Technical Issue,Resolved,2025-01-23 00:42:19,4
2447,368,Billing,Closed,2025-04-06 06:09:21,6
2448,368,Billing,Open,2025-01-23 08:37:36,3
2449,368,Technical Issue,Closed,2025-05-26 13:13:05,4
2450,368,Bug,Closed,2025-05-14 02:29:03,10
2451,368,Billing,Closed,2025-06-19 23:47:54,5
2452,369,Feature Request,Resolved,2025-05-29 01:58:58,13
2453,369,Technical Issue,Open,2025-06-13 06:21:29,9
2454,369,Feature Request,Closed,2025-03-26 17:20:56,11
2455,369,Feature Request,Closed,2025-05-01 05:39:17,13
2456,369,Feature Request,Resolved,2025-03-16 13:44:28,2
2457,369,Bug,Resolved,2025-02-06 05:20:34,6
2458,370,Billing,Open,2025-05-24 02:53:31,11
2459,370,Technical Issue,Closed,2025-06-07 14:21:42,7
2460,370,Billing,Resolved,2025-04-03 19:03:38,11
2461,370,Bug,Open,2025-06-25 23:33:33,9
2462,370,Bug,Open,2025-01-03 20:22:34,8
2463,370,Technical Issue,Open,2025-04-09 01:56:13,9
2464,370,Billing,Open,2025-04-17 22:21:56,9
2465,370,Feature Request,Resolved,2025-05-19 21:43:39,6
2466,370,Feature Request,Resolved,2025-04-15 04:27:36,2
2467,371,Technical Issue,Open,2025-03-01 03:29:05,6
2468,371,Bug,Resolved,2025-05-08 18:42:22,9
2469,371,Technical Issue,Resolved,2025-06-27 08:11:00,13
2470,371,Billing,Closed,2025-01-17 01:00:14,9
2471,371,Feature Request,Resolved,2025-02-03 23:33:34,13
2472,371,Technical Issue,Open,2025-05-26 16:53:17,5
2473,372,Bug,Open,2025-03-27 06:47:11,2
2474,372,Bug,Open,2025-04-13 05:13:39,8
2475,372,Bug,Open,2025-05-03 12:50:26,9
2476,372,Technical Issue,Resolved,2025-02-13 00:33:01,3
2477,372,Bug,Closed,2025-01-05 10:10:11,3
2478,372,Bug,Resolved,2025-06-29 13:56:52,6
2479,372,Billing,Resolved,2025-01-30 16:42:49,11
2480,372,Technical Issue,Closed,2025-06-03 13:03:06,10
2481,373,Feature Request,Resolved,2025-01-20 09:05:43,3
2482,373,Feature Request,Resolved,2025-04-29 06:42:51,7
2483,373,Feature Request,Open,2025-01-11 14:27:47,13
2484,373,Feature Request,Closed,2025-02-10 21:02:30,7
2485,374,Bug,Open,2025-05-09 00:35:36,10
2486,374,Feature Request,Open,2025-01-20 07:23:39,12
2487,374,Billing,Open,2025-04-21 23:25:07,10
2488,375,Billing,Resolved,2025-05-16 11:46:44,4
2489,375,Technical Issue,Resolved,2025-05-11 15:03:15,5
2490,375,Feature Request,Closed,2025-02-25 21:36:38,3
2491,375,Billing,Open,2025-05-12 00:59:59,11
2492,375,Feature Request,Resolved,2025-04-02 00:49:20,10
2493,375,Technical Issue,Closed,2025-02-10 13:03:27,2
2494,376,Technical Issue,Open,2025-03-23 09:14:24,3
2495,376,Billing,Resolved,2025-02-28 12:33:24,6
2496,376,Billing,Closed,2025-01-31 05:13:13,9
2497,377,Billing,Resolved,2025-04-17 03:53:40,7
2498,377,Billing,Closed,2025-01-27 06:20:19,9
2499,377,Feature Request,Open,2025-02-16 23:02:29,10
2500,377,Feature Request,Resolved,2025-01-30 23:32:07,1
2501,377,Technical Issue,Closed,2025-05-26 19:05:55,13
2502,377,Billing,Closed,2025-05-09 06:12:08,9
2503,378,Feature Request,Open,2025-05-08 17:19:03,5
2504,378,Technical Issue,Open,2025-01-29 17:34:31,2
2505,378,Billing,Open,2025-05-23 00:14:33,3
2506,378,Feature Request,Resolved,2025-04-29 07:34:40,3
2507,378,Feature Request,Resolved,2025-02-20 06:30:46,12
2508,378,Bug,Closed,2025-02-20 20:04:47,11
2509,378,Bug,Closed,2025-03-05 20:42:33,5
2510,378,Billing,Open,2025-04-11 14:44:58,5
2511,378,Bug,Closed,2025-06-15 20:32:31,6
2512,379,Bug,Resolved,2025-06-06 18:16:25,3
2513,379,Technical Issue,Open,2025-05-15 19:23:49,2
2514,379,Feature Request,Resolved,2025-01-11 07:14:55,9
2515,379,Billing,Closed,2025-01-22 17:04:24,7
2516,379,Billing,Resolved,2025-03-07 19:02:09,5
2517,379,Billing,Open,2025-01-08 21:27:00,12
2518,380,Feature Request,Closed,2025-02-02 17:36:55,4
2519,380,Technical Issue,Open,2025-03-03 17:18:40,3
2520,380,Bug,Resolved,2025-06-12 22:06:20,7
2521,380,Billing,Closed,2025-04-06 15:55:03,11
2522,380,Billing,Closed,2025-03-25 13:44:53,11
2523,380,Feature Request,Resolved,2025-06-20 12:03:47,7
2524,380,Billing,Open,2025-03-19 18:16:14,4
2525,380,Bug,Open,2025-06-28 23:58:30,12
2526,380,Feature Request,Open,2025-01-05 01:24:42,7
2527,381,Billing,Open,2025-02-25 17:21:09,6
2528,381,Bug,Resolved,2025-01-16 06:05:43,6
2529,381,Feature Request,Open,2025-01-25 09:18:04,13
2530,381,Technical Issue,Resolved,2025-05-03 20:56:03,9
